15:22:04   28.05.2013              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 01.01.1998 00:00  -  31.12.2012 23:50 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
    32	Payerne                  490 m.?.M.	562150/ 184855
Anzahl Parameter  3
   211  Lufttemperatur 2 m über Boden; Tagesmittel  [°C]
   224  Globalstrahlung; Tagesmittel  [W/m²]
   237  Niederschlag; Kalendertag  [mm]

  STA JAHR MO TG HH MM   211   224   237
   32 2007  3 14  0  0   8.0   188   0.0 
   32 2007  3 15  0  0   7.1   181   0.0 
   32 2007  3 16  0  0   7.8   176   0.0 
   32 2007  3 17  0  0   7.3   168   0.0 
   32 2007  3 18  0  0   7.6   156   6.7 
   32 2007  3 19  0  0   2.9    98   1.7 
   32 2007  3 20  0  0   0.8    75   0.8 
   32 2007  3 21  0  0   1.0   130   2.3 
   32 2007  3 22  0  0   0.4    81   0.5 
   32 2007  3 23  0  0   1.4    50   0.2 
   32 2007  3 24  0  0   1.7    74   0.3 
   32 2007  3 25  0  0   2.1   129   0.0 
   32 2007  3 26  0  0   4.1   210   0.0 
   32 2007  3 27  0  0   6.3   206   0.0 
   32 2007  3 28  0  0   6.9   231   0.0 
   32 2007  3 29  0  0   7.3   184   0.0 
   32 2007  3 30  0  0   5.2   119   3.1 
   32 2007  3 31  0  0   3.0   200   0.0 
   32 2007  4  1  0  0   6.2   199   0.0 
   32 2007  4  2  0  0   9.1   226   0.0 
   32 2007  4  3  0  0   9.9   173   0.8 
   32 2007  4  4  0  0   5.1    57   2.1 
   32 2007  4  5  0  0   7.6   188   0.0 
   32 2007  4  6  0  0   8.3   249   0.0 
   32 2007  4  7  0  0  11.1   248   0.0 
   32 2007  4  8  0  0   9.9   176   0.0 
   32 2007  4  9  0  0  11.1   253   0.0 
   32 2007  4 10  0  0  11.8   263   0.0 
   32 2007  4 11  0  0  12.1   264   0.0 
   32 2007  4 12  0  0  13.3   241   0.0 
   32 2007  4 13  0  0  14.5   220   0.0 
   32 2007  4 14  0  0  15.2   262   0.0 
   32 2007  4 15  0  0  15.4   272   0.0 
   32 2007  4 16  0  0  15.1   279   0.0 
   32 2007  4 17  0  0  14.9   278   0.0 
   32 2007  4 18  0  0  12.5   220   0.0 
   32 2007  4 19  0  0  11.3   278   0.0 
   32 2007  4 20  0  0  13.0   278   0.0 
   32 2007  4 21  0  0  13.3   285   0.0 
   32 2007  4 22  0  0  14.9   287   0.0 
   32 2007  4 23  0  0  15.8   265   0.0 
   32 2007  4 24  0  0  16.5   286   0.0 
   32 2007  4 25  0  0  16.9   280   0.0 
   32 2007  4 26  0  0  17.4   262   0.1 
   32 2007  4 27  0  0  16.7   224   0.0 
   32 2007  4 28  0  0  16.2   248   0.0 
   32 2007  4 29  0  0  15.4   249   0.0 
   32 2007  4 30  0  0  14.7   234   0.0 
   32 2007  5  1  0  0  14.6   277   0.0 
   32 2007  5  2  0  0  10.4    94  18.9 
   32 2007  5  3  0  0  12.1   282   0.0 
   32 2007  5  4  0  0  11.3   147   1.6 
   32 2007  5  5  0  0  11.2    35  22.7 
   32 2007  5  6  0  0  13.5   243   0.2 
   32 2007  5  7  0  0  13.3   169   0.0 
   32 2007  5  8  0  0  14.5   145   2.3 
   32 2007  5  9  0  0  15.3   231   0.0 
   32 2007  5 10  0  0  17.0   327   0.0 
   32 2007  5 11  0  0  17.0   196   0.2 
   32 2007  5 12  0  0  16.4   246   2.5 
   32 2007  5 13  0  0  16.9   278   0.0 
   32 2007  5 14  0  0  12.6    64  21.5 
   32 2007  5 15  0  0   9.4   223   1.5 
   32 2007  5 16  0  0   9.4   173   3.7 
   32 2007  5 17  0  0  10.6    93  13.6 
   32 2007  5 18  0  0  14.1   322   0.0 
   32 2007  5 19  0  0  15.6   337   0.0 
   32 2007  5 20  0  0  17.3   261   0.0 
   32 2007  5 21  0  0  18.1   253   6.3 
   32 2007  5 22  0  0  19.0   320   0.2 
   32 2007  5 23  0  0  18.2   250   7.0 
   32 2007  5 24  0  0  19.1   318   0.2 
   32 2007  5 25  0  0  21.0   316   0.9 
   32 2007  5 26  0  0  17.1   149   0.0 
   32 2007  5 27  0  0  15.1   202   4.4 
   32 2007  5 28  0  0   8.4    87  13.1 
   32 2007  5 29  0  0   8.4   110   0.0 
   32 2007  5 30  0  0  10.3   343   0.0 
   32 2007  5 31  0  0  13.8   218  17.8 
   32 2007  6  1  0  0  11.0    88   5.5 
   32 2007  6  2  0  0  12.2   118   0.2 
   32 2007  6  3  0  0  15.2   251   0.0 
   32 2007  6  4  0  0  17.1   301   0.0 
   32 2007  6  5  0  0  18.5   312   0.0 
   32 2007  6  6  0  0  18.4   234   0.0 
   32 2007  6  7  0  0  19.2   240   5.4 
   32 2007  6  8  0  0  19.2   254   0.0 
   32 2007  6  9  0  0  20.6   317   0.0 
   32 2007  6 10  0  0  18.5   184   0.1 
   32 2007  6 11  0  0  17.6   130   1.8 
   32 2007  6 12  0  0  18.6   246   0.1 
   32 2007  6 13  0  0  19.4   291  13.2 
   32 2007  6 14  0  0  19.5   237   2.5 
   32 2007  6 15  0  0  15.5    75  11.3 
   32 2007  6 16  0  0  17.3   346   0.1 
   32 2007  6 17  0  0  17.6   268  32.6 
   32 2007  6 18  0  0  20.3   308  23.9 
   32 2007  6 19  0  0  21.1   324   1.0 
   32 2007  6 20  0  0  22.3   309   4.0 
   32 2007  6 21  0  0  18.2   182  31.5 
   32 2007  6 22  0  0  16.9   285  12.1 
   32 2007  6 23  0  0  16.6   266   0.8 
   32 2007  6 24  0  0  17.8   298   0.0 
   32 2007  6 25  0  0  15.0    57  11.6 
   32 2007  6 26  0  0  13.3   195   2.1 
   32 2007  6 27  0  0  11.7   108   1.6 
   32 2007  6 28  0  0  14.1   191   0.0 
   32 2007  6 29  0  0  16.5   316   0.0 
   32 2007  6 30  0  0  18.3   316   0.0 
   32 2007  7  1  0  0  17.9   212  21.5 
   32 2007  7  2  0  0  15.4   144   8.4 
   32 2007  7  3  0  0  14.3   100   9.9 
   32 2007  7  4  0  0  12.5   171   8.6 
   32 2007  7  5  0  0  13.0   167   0.8 
   32 2007  7  6  0  0  16.9   235   0.1 
   32 2007  7  7  0  0  20.3   346   0.0 
   32 2007  7  8  0  0  16.7   140  10.6 
   32 2007  7  9  0  0  14.5   112   9.2 
   32 2007  7 10  0  0  11.3   138   5.7 
   32 2007  7 11  0  0  12.6   142   4.0 
   32 2007  7 12  0  0  16.0   267   0.0 
   32 2007  7 13  0  0  18.3   346   0.0 
   32 2007  7 14  0  0  21.7   344   0.0 
   32 2007  7 15  0  0  23.0   344   0.0 
   32 2007  7 16  0  0  22.9   314   0.0 
   32 2007  7 17  0  0  21.7   237   0.0 
   32 2007  7 18  0  0  22.5   286   0.0 
   32 2007  7 19  0  0  21.4   254   2.4 
   32 2007  7 20  0  0  20.2   215   5.2 
   32 2007  7 21  0  0  18.1   158   7.6 
   32 2007  7 22  0  0  17.5   278   0.1 
   32 2007  7 23  0  0  16.3   182  39.3 
   32 2007  7 24  0  0  16.0   137   4.9 
   32 2007  7 25  0  0  17.4   327   0.0 
   32 2007  7 26  0  0  19.7   324   0.0 
   32 2007  7 27  0  0  22.2   313   0.0 
   32 2007  7 28  0  0  21.1   298   0.0 
   32 2007  7 29  0  0  20.6   236  24.7 
   32 2007  7 30  0  0  16.2   276   0.5 
   32 2007  7 31  0  0  15.0   329   0.0 
   32 2007  8  1  0  0  16.7   315   0.0 
   32 2007  8  2  0  0  17.3    62  11.3 
   32 2007  8  3  0  0  17.0   269   0.5 
   32 2007  8  4  0  0  17.8   315   0.0 
   32 2007  8  5  0  0  19.5   311   0.0 
   32 2007  8  6  0  0  21.7   283   0.0 
   32 2007  8  7  0  0  18.9   148  26.0 
   32 2007  8  8  0  0  13.8    70  54.6 
   32 2007  8  9  0  0  10.8    54  28.9 
   32 2007  8 10  0  0  14.0   165   0.4 
   32 2007  8 11  0  0  17.3   239   0.0 
   32 2007  8 12  0  0  18.7   250   0.0 
   32 2007  8 13  0  0  19.8   241   0.7 
   32 2007  8 14  0  0  20.8   247   0.1 
   32 2007  8 15  0  0  24.4   252   0.0 
   32 2007  8 16  0  0  17.4    86   2.3 
   32 2007  8 17  0  0  15.8   197   0.0 
   32 2007  8 18  0  0  16.5   284   0.0 
   32 2007  8 19  0  0  17.6   269   0.0 
   32 2007  8 20  0  0  14.0   100   3.0 
   32 2007  8 21  0  0  12.6   124   8.4 
   32 2007  8 22  0  0  15.4   265   0.7 
   32 2007  8 23  0  0  17.0   275   0.0 
   32 2007  8 24  0  0  17.9   270   0.0 
   32 2007  8 25  0  0  19.2   271   0.0 
   32 2007  8 26  0  0  20.0   203   0.0 
   32 2007  8 27  0  0  21.8   222   0.0 
   32 2007  8 28  0  0  19.2   130   0.6 
   32 2007  8 29  0  0  17.5    70  37.3 
   32 2007  8 30  0  0  14.7    53   3.7 
   32 2007  8 31  0  0  15.5   249   0.0 
   32 2007  9  1  0  0  15.5   194   0.0 
   32 2007  9  2  0  0  15.5   255   0.0 
   32 2007  9  3  0  0  15.5   137   1.8 
   32 2007  9  4  0  0  11.2   175   1.9 
   32 2007  9  5  0  0  10.2   259   0.0 
   32 2007  9  6  0  0  11.2   212   0.0 
   32 2007  9  7  0  0  13.3   225   0.0 
   32 2007  9  8  0  0  14.1   238   0.0 
   32 2007  9  9  0  0  13.8   204   0.0 
   32 2007  9 10  0  0  14.3   214   0.0 
   32 2007  9 11  0  0  13.8   242   0.0 
   32 2007  9 12  0  0  11.8   231   0.0 
   32 2007  9 13  0  0  13.1   223   0.0 
   32 2007  9 14  0  0  16.8   203   0.0 
   32 2007  9 15  0  0  16.5   215   0.0 
   32 2007  9 16  0  0  16.8   217   0.0 
   32 2007  9 17  0  0  18.0   127  13.6 
   32 2007  9 18  0  0  11.9   101  14.9 
   32 2007  9 19  0  0   9.8   217   0.0 
   32 2007  9 20  0  0  10.3   215   0.0 
   32 2007  9 21  0  0  12.5   200   0.0 
   32 2007  9 22  0  0  14.3   199   0.0 
   32 2007  9 23  0  0  15.5   146   0.0 
   32 2007  9 24  0  0  16.8   195   0.0 
   32 2007  9 25  0  0  12.4    71   3.4 
   32 2007  9 26  0  0   9.9   122   0.7 
   32 2007  9 27  0  0   8.2    48   2.3 
   32 2007  9 28  0  0   9.7    60   0.4 
   32 2007  9 29  0  0  12.4   165   1.3 
   32 2007  9 30  0  0  12.4    82   3.3 
   32 2007 10  1  0  0  12.8   146   0.0 
   32 2007 10  2  0  0  14.7   151   0.0 
   32 2007 10  3  0  0  15.4   151   0.7 
   32 2007 10  4  0  0  15.9    70  26.2 
   32 2007 10  5  0  0  15.1    58   0.1 
   32 2007 10  6  0  0  15.5   126   1.1 
   32 2007 10  7  0  0  12.6   152   0.0 
   32 2007 10  8  0  0  11.6   117   0.0 
   32 2007 10  9  0  0  11.0   148   0.0 
   32 2007 10 10  0  0  12.1   137   0.0 
   32 2007 10 11  0  0   9.1   107   0.0 
   32 2007 10 12  0  0  10.2   115   0.0 
   32 2007 10 13  0  0  10.5   109   0.0 
   32 2007 10 14  0  0   9.0   124   0.0 
   32 2007 10 15  0  0   9.2    80   0.0 
   32 2007 10 16  0  0  10.5    98   0.0 
   32 2007 10 17  0  0  12.8   139   2.0 
   32 2007 10 18  0  0   9.8   114   0.2 
   32 2007 10 19  0  0   5.4   146   0.0 
   32 2007 10 20  0  0   3.7   143   0.0 
   32 2007 10 21  0  0   3.6   139   0.0 
   32 2007 10 22  0  0   3.0    82   0.0 
   32 2007 10 23  0  0   3.9    33   0.0 
   32 2007 10 24  0  0   4.7    20   0.0 
   32 2007 10 25  0  0   5.7    27   0.0 
   32 2007 10 26  0  0   6.4    41   0.0 
   32 2007 10 27  0  0   7.1    62   0.0 
   32 2007 10 28  0  0   5.7    70   0.0 
   32 2007 10 29  0  0   6.4    85   0.0 
   32 2007 10 30  0  0   7.7    14   3.1 
   32 2007 10 31  0  0   7.4    79   0.0 
   32 2007 11  1  0  0   6.8   104   0.0 
   32 2007 11  2  0  0   6.2   108   0.0 
   32 2007 11  3  0  0   4.4    47   0.0 
   32 2007 11  4  0  0   8.8    63   0.0 
   32 2007 11  5  0  0   5.2    49   0.0 
   32 2007 11  6  0  0   5.2    62   0.0 
   32 2007 11  7  0  0   3.0    22   0.0 
   32 2007 11  8  0  0   7.2    89   0.0 
   32 2007 11  9  0  0   4.5    67   3.1 
   32 2007 11 10  0  0   3.0    24   0.4 
   32 2007 11 11  0  0   7.0    41   1.4 
   32 2007 11 12  0  0   3.5    78   0.0 
   32 2007 11 13  0  0   0.6    51   0.4 
   32 2007 11 14  0  0   1.7    22   3.8 
   32 2007 11 15  0  0  -0.9    28   0.0 
   32 2007 11 16  0  0  -2.0    66   0.0 
   32 2007 11 17  0  0  -2.3    90   0.0 
   32 2007 11 18  0  0  -4.3    84   0.0 
   32 2007 11 19  0  0  -1.7    38   0.0 
   32 2007 11 20  0  0   1.4    64   0.0 
   32 2007 11 21  0  0   3.3    21   2.7 
   32 2007 11 22  0  0   5.7    24   3.7 
   32 2007 11 23  0  0   6.7    12   9.2 
   32 2007 11 24  0  0   6.0     7   0.0 
   32 2007 11 25  0  0   5.0    37   0.0 
   32 2007 11 26  0  0   2.1    81   0.0 
   32 2007 11 27  0  0   0.8    81   0.0 
   32 2007 11 28  0  0  -1.1    74   0.0 
   32 2007 11 29  0  0  -1.5    25   0.0 
   32 2007 11 30  0  0   3.7    59   0.0 
   32 2007 12  1  0  0   4.8    22   1.2 
   32 2007 12  2  0  0   7.3    19   4.7 
   32 2007 12  3  0  0   5.9    19   8.5 
   32 2007 12  4  0  0   4.9    17   3.1 
   32 2007 12  5  0  0   5.0    71   1.3 
   32 2007 12  6  0  0   8.5    44   1.5 
   32 2007 12  7  0  0   8.0    17  15.5 
   32 2007 12  8  0  0   4.3    46   3.5 
   32 2007 12  9  0  0   5.6    19  14.5 
   32 2007 12 10  0  0   4.7    21   7.4 
   32 2007 12 11  0  0   3.4    22   4.4 
   32 2007 12 12  0  0   2.8    22   0.0 
   32 2007 12 13  0  0   3.4    42   0.0 
   32 2007 12 14  0  0   0.5    29   0.0 
   32 2007 12 15  0  0  -1.5    30   0.0 
   32 2007 12 16  0  0  -2.2    17   0.0 
   32 2007 12 17  0  0  -2.3    13   0.0 
   32 2007 12 18  0  0  -3.6    19   0.0 
   32 2007 12 19  0  0  -3.7    55   0.0 
   32 2007 12 20  0  0  -4.5    19   0.0 
   32 2007 12 21  0  0  -3.4    17   0.0 
   32 2007 12 22  0  0  -3.3    36   0.0 
   32 2007 12 23  0  0  -3.5    14   0.0 
   32 2007 12 24  0  0  -5.1    25   0.0 
   32 2007 12 25  0  0  -4.0    15   0.0 
   32 2007 12 26  0  0  -1.8    13   0.0 
   32 2007 12 27  0  0  -1.8    15   0.0 
   32 2007 12 28  0  0  -2.5    36   0.0 
   32 2007 12 29  0  0   0.4    65   0.2 
   32 2007 12 30  0  0   3.0    43   0.7 
   32 2007 12 31  0  0   0.0    69   0.0 
   32 2008  1  1  0  0  -1.9    55   0.0 
   32 2008  1  2  0  0  -1.6    23   0.0 
   32 2008  1  3  0  0  -2.0    51   0.0 
   32 2008  1  4  0  0  -0.1    19   0.0 
   32 2008  1  5  0  0   3.7    19   7.8 
   32 2008  1  6  0  0   7.5    23  12.2 
   32 2008  1  7  0  0   7.1    42   6.5 
   32 2008  1  8  0  0   0.8    80   0.0 
   32 2008  1  9  0  0   3.4    17   1.1 
   32 2008  1 10  0  0   3.0    73   0.0 
   32 2008  1 11  0  0   2.3    72   0.0 
   32 2008  1 12  0  0   2.3    10   4.6 
   32 2008  1 13  0  0   0.1    37   0.0 
   32 2008  1 14  0  0  -0.4    15   3.3 
   32 2008  1 15  0  0   3.4    52   0.0 
   32 2008  1 16  0  0   5.1    37   8.1 
   32 2008  1 17  0  0   5.9    68   0.3 
   32 2008  1 18  0  0   7.9    45   2.0 
   32 2008  1 19  0  0   8.9    44   0.0 
   32 2008  1 20  0  0   3.6    90   0.0 
   32 2008  1 21  0  0   2.3    44   0.0 
   32 2008  1 22  0  0   5.7    42   7.4 
   32 2008  1 23  0  0   0.2    94   0.0 
   32 2008  1 24  0  0   1.5    85   0.1 
   32 2008  1 25  0  0   3.3    68   0.8 
   32 2008  1 26  0  0   0.4    43   0.0 
   32 2008  1 27  0  0  -0.7    90   0.0 
   32 2008  1 28  0  0   1.5    97   0.0 
   32 2008  1 29  0  0   1.5    91   0.0 
   32 2008  1 30  0  0   3.5    28   0.0 
   32 2008  1 31  0  0   1.9    76   0.0 
   32 2008  2  1  0  0   5.7    50   0.1 
   32 2008  2  2  0  0   1.6    72   6.2 
   32 2008  2  3  0  0  -3.1    38   0.0 
   32 2008  2  4  0  0   0.5    19   4.6 
   32 2008  2  5  0  0   3.6    55   0.0 
   32 2008  2  6  0  0   7.1    43   5.7 
   32 2008  2  7  0  0   3.3   111   0.0 
   32 2008  2  8  0  0   1.7   119   0.0 
   32 2008  2  9  0  0   0.7   118   0.0 
   32 2008  2 10  0  0   0.6   116   0.0 
   32 2008  2 11  0  0   0.0   111   0.0 
   32 2008  2 12  0  0   0.0   111   0.0 
   32 2008  2 13  0  0   0.1   116   0.0 
   32 2008  2 14  0  0   0.0   121   0.0 
   32 2008  2 15  0  0  -1.3    50   0.0 
   32 2008  2 16  0  0  -0.1   105   0.0 
   32 2008  2 17  0  0  -1.7   129   0.0 
   32 2008  2 18  0  0  -0.6   132   0.0 
   32 2008  2 19  0  0   0.2   135   0.0 
   32 2008  2 20  0  0   2.1    68   2.0 
   32 2008  2 21  0  0   6.3    57   0.5 
   32 2008  2 22  0  0   6.1   141   0.0 
   32 2008  2 23  0  0   6.3   142   0.0 
   32 2008  2 24  0  0   7.0   148   0.0 
   32 2008  2 25  0  0   7.6   128   0.0 
   32 2008  2 26  0  0   8.6   133   1.6 
   32 2008  2 27  0  0   8.6    62   3.2 
   32 2008  2 28  0  0   7.4    78   0.0 
   32 2008  3  1  0  0  10.6    54   3.3 
   32 2008  3  2  0  0  11.2   126   0.0 
   32 2008  3  3  0  0   7.6    61   1.4 
   32 2008  3  4  0  0   2.8   102   1.2 
   32 2008  3  5  0  0   0.1    90   0.4 
   32 2008  3  6  0  0  -0.4   187   0.0 
   32 2008  3  7  0  0   0.5    99   0.0 
   32 2008  3  8  0  0   3.5   169   0.0 
   32 2008  3  9  0  0   4.6   123   0.0 
   32 2008  3 10  0  0   6.5    83   1.3 
   32 2008  3 11  0  0   6.7   111   2.5 
   32 2008  3 12  0  0   9.2    93   5.2 
   32 2008  3 13  0  0   7.5   155   0.5 
   32 2008  3 14  0  0   9.7   151   0.0 
   32 2008  3 15  0  0   8.0   166   3.6 
   32 2008  3 16  0  0   7.7    98   8.2 
   32 2008  3 17  0  0   6.7    48   0.6 
   32 2008  3 18  0  0   3.3   131   0.0 
   32 2008  3 19  0  0   1.1   159   0.0 
   32 2008  3 20  0  0   1.4   156   0.0 
   32 2008  3 21  0  0   1.8    41  10.1 
   32 2008  3 22  0  0   1.8   139   0.2 
   32 2008  3 23  0  0   0.6    99   0.1 
   32 2008  3 24  0  0  -1.1   108   1.3 
   32 2008  3 25  0  0   1.3   130   0.6 
   32 2008  3 26  0  0   4.9   163   0.0 
   32 2008  3 27  0  0   4.5   140   1.6 
   32 2008  3 28  0  0   4.9   206   0.1 
   32 2008  3 29  0  0   8.6   245   0.6 
   32 2008  3 30  0  0   9.3   205   0.0 
   32 2008  3 31  0  0   7.0   119   3.4 
   32 2008  4  1  0  0   9.1   195   0.0 
   32 2008  4  2  0  0   7.7    99   1.8 
   32 2008  4  3  0  0   6.5    96   0.1 
   32 2008  4  4  0  0   6.1   200   0.0 
   32 2008  4  5  0  0   6.9   198   1.7 
   32 2008  4  6  0  0   4.5    67   5.8 
   32 2008  4  7  0  0   2.7   263   0.0 
   32 2008  4  8  0  0   0.9    63   3.2 
   32 2008  4  9  0  0   4.5    43  16.9 
   32 2008  4 10  0  0   8.5    59  36.3 
   32 2008  4 11  0  0   7.5    53   8.6 
   32 2008  4 12  0  0   6.3   231   0.0 
   32 2008  4 13  0  0   9.2   266   0.0 
   32 2008  4 14  0  0   6.7   113   2.5 
   32 2008  4 15  0  0   5.4   214   2.9 
   32 2008  4 16  0  0   5.2   239   0.0 
   32 2008  4 17  0  0   4.9   111   1.0 
   32 2008  4 18  0  0   8.1   163   0.9 
   32 2008  4 19  0  0  10.5   249   0.8 
   32 2008  4 20  0  0   9.7   128   0.0 
   32 2008  4 21  0  0   9.0    49  16.1 
   32 2008  4 22  0  0   8.6    32   2.7 
   32 2008  4 23  0  0  10.5   107   0.3 
   32 2008  4 24  0  0  12.3   216   0.0 
   32 2008  4 25  0  0  12.3   239   0.0 
   32 2008  4 26  0  0  11.2   297   0.0 
   32 2008  4 27  0  0  13.6   277   0.0 
   32 2008  4 28  0  0  12.0    88   5.8 
   32 2008  4 29  0  0  10.1   235   0.3 
   32 2008  4 30  0  0   7.5   127   3.1 
   32 2008  5  1  0  0  10.1   256   0.0 
   32 2008  5  2  0  0  12.0   239   0.0 
   32 2008  5  3  0  0  12.7   242   0.0 
   32 2008  5  4  0  0  14.2   282   0.0 
   32 2008  5  5  0  0  14.0   313   0.0 
   32 2008  5  6  0  0  13.4   321   0.0 
   32 2008  5  7  0  0  13.8   314   0.0 
   32 2008  5  8  0  0  15.0   319   0.0 
   32 2008  5  9  0  0  15.3   272   0.0 
   32 2008  5 10  0  0  16.0   267   0.0 
   32 2008  5 11  0  0  12.9   209  10.1 
   32 2008  5 12  0  0  13.4   281   0.2 
   32 2008  5 13  0  0  15.0   325   0.0 
   32 2008  5 14  0  0  15.6   263   2.0 
   32 2008  5 15  0  0  14.5   167   5.0 
   32 2008  5 16  0  0  15.1   265  12.9 
   32 2008  5 17  0  0  13.5    95   0.6 
   32 2008  5 18  0  0  12.5   163   7.3 
   32 2008  5 19  0  0  13.1   223   0.0 
   32 2008  5 20  0  0  12.6    83   0.0 
   32 2008  5 21  0  0  10.6   131   0.0 
   32 2008  5 22  0  0  11.8   193   0.0 
   32 2008  5 23  0  0  14.2   320   0.0 
   32 2008  5 24  0  0  14.7   133  12.5 
   32 2008  5 25  0  0  16.1   176   4.8 
   32 2008  5 26  0  0  17.2   161   3.9 
   32 2008  5 27  0  0  19.1   212   0.0 
   32 2008  5 28  0  0  18.6   250   0.0 
   32 2008  5 29  0  0  18.3   167   0.5 
   32 2008  5 30  0  0  17.0   185   4.4 
   32 2008  5 31  0  0  16.1   195   0.7 
   32 2008  6  1  0  0  16.8   164   0.0 
   32 2008  6  2  0  0  15.6    84  11.7 
   32 2008  6  3  0  0  15.4   229   7.3 
   32 2008  6  4  0  0  13.9    89   0.5 
   32 2008  6  5  0  0  14.2    72   0.4 
   32 2008  6  6  0  0  12.5    71   1.9 
   32 2008  6  7  0  0  12.3   161   6.2 
   32 2008  6  8  0  0  15.5   264   0.0 
   32 2008  6  9  0  0  17.1   311   0.0 
   32 2008  6 10  0  0  17.6   297   0.6 
   32 2008  6 11  0  0  16.4   225   2.6 
   32 2008  6 12  0  0  15.6   289   3.4 
   32 2008  6 13  0  0  12.9   311   0.0 
   32 2008  6 14  0  0  12.8   283   0.0 
   32 2008  6 15  0  0  11.1   114   0.8 
   32 2008  6 16  0  0  11.5    68  10.6 
   32 2008  6 17  0  0  14.7   148   1.9 
   32 2008  6 18  0  0  17.4   361   0.0 
   32 2008  6 19  0  0  19.0   312   0.0 
   32 2008  6 20  0  0  20.2   323   0.0 
   32 2008  6 21  0  0  21.1   347   0.0 
   32 2008  6 22  0  0  23.1   349   0.0 
   32 2008  6 23  0  0  24.2   342   0.0 
   32 2008  6 24  0  0  21.8   244   0.0 
   32 2008  6 25  0  0  22.5   291   0.0 
   32 2008  6 26  0  0  21.6   299   0.0 
   32 2008  6 27  0  0  21.0   320   0.0 
   32 2008  6 28  0  0  20.1   347   0.0 
   32 2008  6 29  0  0  21.0   294   0.3 
   32 2008  6 30  0  0  22.0   301   0.0 
   32 2008  7  1  0  0  21.6   327   0.0 
   32 2008  7  2  0  0  22.5   340   9.0 
   32 2008  7  3  0  0  17.4    97  11.2 
   32 2008  7  4  0  0  17.2   349   0.0 
   32 2008  7  5  0  0  19.6   309   0.0 
   32 2008  7  6  0  0  16.9   105  20.9 
   32 2008  7  7  0  0  16.4   265   1.8 
   32 2008  7  8  0  0  15.8   199   0.0 
   32 2008  7  9  0  0  18.1   349   0.0 
   32 2008  7 10  0  0  19.8   348   0.0 
   32 2008  7 11  0  0  20.6   253   9.1 
   32 2008  7 12  0  0  16.7    92   3.1 
   32 2008  7 13  0  0  14.0   121  22.1 
   32 2008  7 14  0  0  13.9   183  12.4 
   32 2008  7 15  0  0  16.0   346   0.0 
   32 2008  7 16  0  0  19.2   337   0.0 
   32 2008  7 17  0  0  17.8   108   0.2 
   32 2008  7 18  0  0  18.8   261   0.0 
   32 2008  7 19  0  0  20.9   319   0.0 
   32 2008  7 20  0  0  20.1   209   4.4 
   32 2008  7 21  0  0  15.0   291   0.0 
   32 2008  7 22  0  0  14.9   302   0.3 
   32 2008  7 23  0  0  16.1   336   0.0 
   32 2008  7 24  0  0  17.0   336   0.0 
   32 2008  7 25  0  0  19.6   308   0.0 
   32 2008  7 26  0  0  21.7   259   1.1 
   32 2008  7 27  0  0  20.5   266   0.0 
   32 2008  7 28  0  0  22.3   320   0.0 
   32 2008  7 29  0  0  22.1   228   0.0 
   32 2008  7 30  0  0  21.6   226   4.8 
   32 2008  7 31  0  0  22.2   299   0.0 
   32 2008  8  1  0  0  19.7   107   0.3 
   32 2008  8  2  0  0  20.2   198   0.0 
   32 2008  8  3  0  0  22.9   316   0.0 
   32 2008  8  4  0  0  22.7   142   0.0 
   32 2008  8  5  0  0  21.5   258   0.0 
   32 2008  8  6  0  0  21.0   250   0.0 
   32 2008  8  7  0  0  20.2   153   3.0 
   32 2008  8  8  0  0  17.7   184   1.1 
   32 2008  8  9  0  0  17.9   304   0.0 
   32 2008  8 10  0  0  19.2   303   0.0 
   32 2008  8 11  0  0  18.2   157   3.9 
   32 2008  8 12  0  0  17.3    50  51.2 
   32 2008  8 13  0  0  16.9   261   0.0 
   32 2008  8 14  0  0  15.8   211   5.9 
   32 2008  8 15  0  0  13.7    63   8.6 
   32 2008  8 16  0  0  14.6   231   0.0 
   32 2008  8 17  0  0  15.3   132   0.0 
   32 2008  8 18  0  0  19.0   288   0.0 
   32 2008  8 19  0  0  18.2   179   8.7 
   32 2008  8 20  0  0  16.8   150   0.0 
   32 2008  8 21  0  0  16.7   283   0.0 
   32 2008  8 22  0  0  15.1   128   3.4 
   32 2008  8 23  0  0  14.5   152   0.6 
